id	filename	md5	size	state
35d5a8c2-95a4-43c2-9c19-0c5c6de65b82	TCGA-A6-2683-01Z-00-DX1.0dfc5d0a-68f4-45e1-a879-0428313c6dbc.svs	2d1824db0c96816f8769689270768367	196816423	validated
35edf06a-803c-4aef-bdb7-5965b86f69e9	TCGA-AA-3815-01Z-00-DX1.d6823390-73c1-431f-b480-0954f4df8224.svs	bc00cdb93d95b930aa3692203b31c64e	544691952	validated
35fdf898-7073-4ac0-94f8-6dba5875270f	TCGA-CM-5860-01Z-00-DX1.95f23758-00b7-4602-b4ef-944130528f36.svs	b042ca822f2ade85b942817d00c57136	761795059	validated
36aa481e-04d5-4eb3-8784-4c35cdb3d71f	TCGA-AF-6655-01Z-00-DX1.c7c5a2ca-1954-4c72-b99f-3b543566f325.svs	4b8eeae90160d3a6363064f7e9afb982	168694639	validated
371567a2-b1a4-4f5b-845b-4a07ffbf229d	TCGA-AG-4007-01Z-00-DX1.1344292e-78ad-4db8-b03b-e7ceb0c7027b.svs	c24c30735f84b5caf3be22d8df932083	258314782	validated
3790ff94-68d0-4cdf-8eb6-3a0ec7d74ea4	TCGA-AH-6544-01Z-00-DX1.bdb13901-92a8-48ed-aaa0-a6cf476b7ee9.svs	7e428487e7bc0e67e7cc10233638c137	321787719	validated
37d511f7-036f-4750-b40e-8ef00a8ecfde	TCGA-AA-3955-01Z-00-DX1.e0eea910-db79-4797-b9db-bb8bfe35306d.svs	2e5901dd78073eadc1a4a6fe9b0326d3	219818402	validated
38c8505b-bff5-43ea-8a8d-0911a84469e4	TCGA-AA-3696-01Z-00-DX1.947f2c09-dfe9-4fdb-bf1a-9bf46d67f617.svs	c1b9598e05160016cf6ceb1155bef3da	199444326	validated
38e7fe62-b58f-4af8-ab84-b98d40a4b599	TCGA-AA-A00A-01Z-00-DX1.B51DF257-6110-404C-9B20-A3C3453788F6.svs	49db1f9e52da048ee75aa86a8702c328	854744872	validated
3918b8a1-e2d2-4ecc-97ea-a8ad81474088	TCGA-AA-3966-01Z-00-DX1.7bc0c76e-f2d9-4abd-b63c-dad01aa4b1f7.svs	f8ce516b0c71b31d4957e70454b9a7fb	440709222	validated
392c0cf5-a179-4f05-a53e-acb3eeebf3d4	TCGA-A6-2686-01Z-00-DX1.0540a027-2a0c-46c7-9af0-7b8672631de7.svs	77701f102df487c855f6500d00981e5e	497633503	validated
395b712d-4313-487d-b8d3-beb8b55d57e4	TCGA-QG-A5YX-01Z-00-DX1.28125B5A-B696-44AE-8A86-72E2CF7B9A6A.svs	8216ef968f9adc49b49402b3450ec990	1271440499	validated
397337b9-9f03-4edc-935d-a0d4e15bf006	TCGA-AA-A00R-01Z-00-DX1.7520405C-E7DD-46A4-BB68-ADFA511AEA64.svs	5df8ffb72c5319ea6afd293f658ae4ee	431269154	validated
39a195c8-27e1-4cd0-be43-e7943c1ae4f5	TCGA-CM-4752-01Z-00-DX1.ac26d5ca-f554-4766-a4c3-f90a8c327dd4.svs	1f6fb7b8a6455f4f48155a081a8f99df	537532599	validated
39d19b7c-d277-4865-9b94-cf9886f38193	TCGA-AA-3664-01Z-00-DX1.bd07e7ef-0acb-43d8-a4f6-15b3442d2ed5.svs	a7e7fb70a9e19eba4a9bfa96ed23e131	458131871	validated
3ab78155-65b4-4345-b7d0-94cb7d5e0074	TCGA-AA-3506-01Z-00-DX1.08CFD143-1A4C-4262-831E-79D9C4BBF453.svs	97ff1f7c97a8dc2eafa4b085409062ec	10839534	validated
3b66e418-0435-47ce-8791-beae3b86f213	TCGA-NH-A5IV-01Z-00-DX1.1A6F9F12-C00E-47F2-9400-541BA230EFBE.svs	b18642f2202dca7432b3b722c887bd01	1564882941	validated
3b88b579-a27a-4ac4-8533-48dded7d11c7	TCGA-AA-3530-01Z-00-DX1.298325a7-f5f8-4b5e-b3da-dd9dab6e4820.svs	e42be462d3859ccc2b6aa4d573358799	490887204	validated
3bc2da63-a087-43d6-ba3f-37544dc6a2ac	TCGA-AG-3583-01Z-00-DX1.7f30dd92-a80b-4090-82ca-7ea8e0a14094.svs	8ba91e046a7d7c73b0290da3fe879d83	353309624	validated
3be29854-daa8-49ab-97bd-162747eea603	TCGA-AG-3732-01Z-00-DX1.5EC57511-2B19-4005-BCA0-333C387C66E6.svs	28e589ca17f849d70f729cfcead654b1	8078678	validated
3bf383b1-809b-490c-9079-9b6112664a15	TCGA-D5-6898-01Z-00-DX1.d2c5ab3b-da4d-4fa4-b535-4339d59515e7.svs	8be81abf00d4517477e9f227544c4476	229509973	validated
3bf8c9ab-5fb4-4e66-a0e3-9de32ffdb4fe	TCGA-AD-6895-01Z-00-DX1.7FB1FBC6-683B-4285-89D1-A7A20F07A9D4.svs	1a4e0b7148c1d638284bdaa5a9f786dc	41088411	validated
3c964c2b-607a-437e-8fe2-3998850f9689	TCGA-AA-3939-01Z-00-DX1.6ceb6e8f-a469-4f42-9597-8bf853d95640.svs	4984d5b4c1d36c8bbe3e19391e37db97	223274076	validated
3ca1f821-8dc8-47eb-8df7-5d42279985b3	TCGA-CA-5256-01Z-00-DX1.67cc2ca1-40df-4e76-be88-dfd93e20e017.svs	61645790408c676e719f603595187de4	325064995	validated
3ce8111d-b7ed-400e-83cf-67ed99c73353	TCGA-AG-A00H-01Z-00-DX1.489EB8DD-4956-4AE4-97E1-32AB58CD6972.svs	bc07581bcf5dab3d6232b7d17ea98d71	945403110	validated
3ce838fa-8abf-43db-a9fa-bb058f7e6982	TCGA-AA-A01T-01Z-00-DX1.0C795296-87D6-4B90-9363-CF5CD7A2924D.svs	bdacf4f9ef76f5c62afdccca3f912813	1034121582	validated
3d4e03c1-1beb-4fa8-8e76-d2bb5626b75b	TCGA-AA-A00Q-01Z-00-DX1.D427F78B-6640-400B-B8F8-B5568B1C4321.svs	8719b976957942e5fc743557858f5ee6	640523462	validated
3d50af91-6fc3-44ab-bcfb-7206c371ec8e	TCGA-AG-3587-01Z-00-DX1.0be1e75e-2c95-406e-bece-b9f5e971be80.svs	8c7e1d04dcfd07322f159335b40adbd0	312832212	validated
3da5c30e-042f-4dca-965e-0852ca2d8987	TCGA-AA-3811-01Z-00-DX1.369d7946-911e-4e97-8ae7-32ef12b6b106.svs	f7d531a7bd252df867122f1e9d740446	300952708	validated
3e155947-c452-4810-983c-8ae397479eca	TCGA-DY-A0XA-01Z-00-DX1.6C98F8C6-0D17-4D7A-A404-B8E03E977D2B.svs	d3fd74506e6716cc140e49a4bce2530b	2138881273	validated
3e72dc81-0860-48c2-8de4-1e8e07f0c353	TCGA-G4-6302-01Z-00-DX1.78bd777d-4b82-44de-9ef1-c4c641364015.svs	2990bf863482d297ff9ca18bd04f42e1	453412639	validated
3f66b98e-48b9-4f7d-81cd-6a306d5c2472	TCGA-AG-4022-01Z-00-DX1.72c82ee1-ceb4-4247-813a-157e80cb5ab7.svs	d606e03f0ed250e4fbf5d8cbe5595e7f	295324808	validated
3f7887bf-9322-4a70-a793-2b8994c5eedb	TCGA-AG-4009-01Z-00-DX1.A66BDD56-216C-4424-8168-9295A307F98F.svs	1516e8bf165d44fbcf692222f98fb706	9218322	validated
41e7dc14-d609-4047-a89d-53f63eb25fee	TCGA-AA-3818-01Z-00-DX1.80d3eeeb-9a4d-4211-90e8-605a4b809a63.svs	2ccba1e0784629625634c8fcb746b5f6	259827032	validated
42839ef5-37cc-468b-94a2-93e69a974f1d	TCGA-CK-5913-01Z-00-DX1.64d267c5-895f-4274-9d98-bfd2d338aee2.svs	67f1c5b00aef00fdad812218a10da457	1094685675	validated
429617d8-2c98-47ed-8405-f384e72065f3	TCGA-AZ-4681-01Z-00-DX1.e468c1a1-e251-4521-82fe-526c9c5f8190.svs	8ddb2f55f69b28292898b3edfe80cf75	617106897	validated
42fad09d-216f-4e03-896c-2c7be5e5e4e9	TCGA-G4-6627-01Z-00-DX1.f23c6977-d0cb-4bc8-b373-4b1b73c331cc.svs	825e2fb4d5721ad2a7e1073409e7ad2a	900624421	validated
4309e116-1cf2-455d-ad29-ffd8c246d078	TCGA-A6-2677-01Z-00-DX1.dc0903dc-fef2-47ca-8f04-1ef25a4d8338.svs	cb7e60315c70b77a93c5668f088ffc2b	143704055	validated
43263bd6-b80d-4718-a0aa-5a37947f76ca	TCGA-F4-6704-01Z-00-DX1.f7cb6641-a6f3-40b7-a5cb-aaf604f73d0f.svs	3ac3764ae35eacd456981b997322818b	217797945	validated
439a42c5-1d03-4013-8db2-2694f72d26e1	TCGA-AG-3600-01Z-00-DX1.1d506eeb-bb65-4688-bdb2-6ac101fc1dbe.svs	baf2b939f349ffd2f8ddf66edad94edc	448978072	validated
43e3dd25-8377-4d47-ba66-98fa28b6cdcc	TCGA-A6-6651-01Z-00-DX1.09ad2d69-d71d-4fa2-9504-80557a053db4.svs	9008148727c1aab9ebcac2805f743caf	271258745	validated
4522e0d7-e005-4c77-afb1-1aeb322a776f	TCGA-DM-A1D4-01Z-00-DX1.38346604-2BAF-44F8-BD96-5BF58253C6AD.svs	c7b429e2fe688c669bc054437fe42917	854473239	validated
452a99ea-0d93-48e4-811f-5b70a53887cc	TCGA-CK-5914-01Z-00-DX1.dfa6d814-6ddb-4058-a236-d57303cbfbe9.svs	b12ab67e3d89cc7ee27564a2b9a98362	715692731	validated
45feacb2-9edb-43db-8d37-1b9b37fb2f90	TCGA-AF-2687-01Z-00-DX1.bbcd88f6-11d5-4b57-9693-693124b2b7e7.svs	6f3c8a03fabe8fe1efee2aef50ed525b	237001551	validated
4610d8e4-ddc8-41e3-a92f-9cc32c8c8e8a	TCGA-AA-3556-01Z-00-DX1.63a74b91-44e8-4ffd-8737-bcf6992183c3.svs	0a4f391274f3fd7ad0947c3e80f6ae39	106976814	validated
46173b4f-0336-4c8e-9a6b-cc4ce0b9e75d	TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8.svs	640fde7dbdceb31572dc3df3aaf234a5	103852457	validated
4724fc04-ae38-42c9-80c1-ff83d0de397f	TCGA-AG-3586-01Z-00-DX1.38d7b4ce-9f18-48e6-9988-a3ef43b3d646.svs	b818a3785f61e014e4305b08dfc2528b	418943088	validated
472a7879-b9de-44c6-8f3c-0bcc6fad80e2	TCGA-AG-A016-01Z-00-DX1.49CE1152-108D-40CC-BDCE-292DFFC77001.svs	419fe6d5e572be8778185d3817f9845c	654676432	validated
4757bcc7-04ea-4883-80e0-f0f54885ec45	TCGA-AG-3592-01Z-00-DX1.61880D0C-B777-482B-9543-FCA685731B9B.svs	b571c28519872e764bd819f0aab2fc1c	10545368	validated
476d63c2-8080-46c7-83d0-0bf76f52099c	TCGA-DM-A282-01Z-00-DX1.65f620ea-37be-4d3c-a993-a2bfb552108c.svs	0c2a2c44a766c84dbe62081366764cb9	1697125009	validated
48680c61-5ca4-42dd-96e8-793216a28ecf	TCGA-AA-A01G-01Z-00-DX1.8A288E53-BA38-4BAC-81B5-2E0E41EA0D85.svs	b583a6a98f9d8891eede115842066115	385414306	validated
48f3e433-be5d-47b4-805a-32e42b465e1f	TCGA-AG-A00Y-01Z-00-DX1.E98EC504-95CA-4C34-924C-D40ADF323617.svs	22a18141a4e5b8fd9b27a658555494de	711895200	validated
492601c0-12c6-4c60-9d1d-b81c3a43f234	TCGA-AA-3496-01Z-00-DX1.B109A6F3-02E0-4181-B69A-00CBA758C074.svs	7915cbe3bb81314791f2df9fbe1916bb	8600540	validated
492e492d-6ab5-4fa7-97e1-9b1553d4337b	TCGA-AA-3526-01Z-00-DX1.82876320-2866-4ffa-81d7-3278f7150fc3.svs	229f6d193a2880e067e0d99d41a319c5	356122786	validated
49638065-506f-4c9e-9a18-bc7eda8d56e3	TCGA-AZ-5407-01Z-00-DX1.5218a617-9817-44f4-8f00-8e9e3d04bd70.svs	04f63ce969d19fceed5729e796935ae3	332652095	validated
49dc9193-e2b5-4f24-a6af-4cb8980c1db1	TCGA-AG-3882-01Z-00-DX1.b5c38e5d-6f16-4fdb-b01d-6c206892add4.svs	7b8f4db588b236a2c28559b9f3c8d333	147274988	validated
4a5c4081-fea4-4ff3-925b-c2de6dfc14df	TCGA-A6-5659-01Z-00-DX1.c671806f-013e-4d99-9841-cda5bd43eff1.svs	ddf88fe69cc34299751c4199a0ca381d	97034187	validated
4a644f46-af06-44ac-a7c6-f13258d70357	TCGA-AA-3971-01Z-00-DX1.348b1114-a9d5-4a37-8dfd-3bc8738fec35.svs	0a96825b278ba18ccb01eac5c5627af9	547416550	validated
4af04908-2b84-4267-8d26-7dbe8d5c7bff	TCGA-G4-6314-01Z-00-DX1.bea21980-9584-4382-9de3-4c5114edb10d.svs	9f2c2375e01dc43298ba94d72c611192	740128083	validated
4b2d007e-cdb8-434e-bdd5-4ce5446f748e	TCGA-G4-6294-01Z-00-DX1.29a1716d-8875-49f0-8a83-f416221623b3.svs	a0fbbd92b98ec2598ed83b0cc16e2006	796787795	validated
4b490e3e-5fa9-4656-9a37-9aec8c01133b	TCGA-AA-3516-01Z-00-DX1.0a9d9207-6dc2-44b9-89ea-16418430c484.svs	de390e63015c78a44c72a84573d2dc15	293872406	validated
4c386e32-e75e-4d28-9798-2fe93b9af935	TCGA-AG-4005-01Z-00-DX1.5df38ba5-00db-41b7-ae57-a62e28d94120.svs	b4ef63e96713c17f4e242212d76e2501	252858044	validated
4cb7a576-92a6-4627-907f-ee32ea827165	TCGA-CM-6168-01Z-00-DX1.96af6eb2-9d51-4671-baf8-1a73d0c66869.svs	deff21604cbeffb116c2f4d42dbdcb1e	950412267	validated
4cfa7548-e423-4adb-acb8-1e02aa8359fb	TCGA-DM-A1D6-01Z-00-DX1.BCDA4D6C-8424-477D-9FAF-907206D2DDD6.svs	2f1d5e90ba0cf915b9126dbeabedab96	1425785301	validated
4cfba453-0e7b-4845-906d-cad45b2b38e6	TCGA-G5-6641-01Z-00-DX1.5d9d937f-0e87-4cdb-87f5-6b6338c2d195.svs	852beb380f9c59e1ee54864cad94fe69	438909149	validated
4d16f7b7-9b04-476d-949f-71c3f69a1ccc	TCGA-CM-6676-01Z-00-DX1.dcc2bf23-ecaa-4952-8485-fc609af66298.svs	63ea8a7a9e6dcee98ce8333e2623c8c2	560094523	validated
4daea7c7-9bc7-4e87-a692-2ae6e491696c	TCGA-AA-A01C-01Z-00-DX1.C69C8FC3-04A2-46B8-8577-7A7F082248CB.svs	a2044ee42debc076022e7d6fc5239334	465560132	validated
4daf0274-b1aa-4a46-917f-7f673a9f5522	TCGA-AZ-5403-01Z-00-DX1.1c557fea-6627-48e9-abb9-79da22c40cef.svs	70af4118d014c95d49e254aa07bcbd1b	873110079	validated
4f9998f9-6d92-4afc-866d-36ca152652bf	TCGA-D5-6932-01Z-00-DX1.d18111de-f0f5-4637-8534-a2b4396cbb41.svs	875bc60aec4d4b5ad5a05c6bca7f93ff	228188255	validated
50ea9197-2b1e-4485-b5ce-4aef7d327392	TCGA-T9-A92H-01Z-00-DX1.9BA130C5-CAEF-4452-BB1F-61963B0DA3C5.svs	a62011a527fe0f4bf73de9e5b4c2a857	718633496	validated
511ce6ca-4f62-4bbc-99f2-b0966be7744e	TCGA-QG-A5Z1-01Z-00-DX1.F3157C57-0F35-42D3-9CA5-C72D93F1BF89.svs	10c569874057fcee34716dbc894fd273	877640615	validated
51bfacf2-08e3-416f-8900-62138cb22d91	TCGA-AA-3495-01Z-00-DX1.67DEE36B-724E-4B4F-B3A9-B4E8CCCEFA80.svs	7be5f6e418fed133baef947423f9437a	10496896	validated
51c876e6-c69f-4941-9a46-e70f152f0287	TCGA-EI-6511-01Z-00-DX1.91431e0b-91c6-4ab1-8ab6-e8967ff482ae.svs	312331140d904fda6b96749c5f13bf00	772345519	validated
51fdd2d8-3978-467b-9dad-03caccc6121d	TCGA-AG-A015-01Z-00-DX1.F3BAA1C8-4378-4228-A9EE-B69CA9973730.svs	6755b7953ffd0dd4443204853402d63d	871277972	validated
52b0432f-37bb-4fc0-8435-933895aa9784	TCGA-CM-6164-01Z-00-DX1.ccf5ce96-b732-4c35-b177-d3dbe2ed89cb.svs	36ca97db15b6a692358cad5bf98497a4	607355251	validated
534f9bc4-c425-4743-8874-4d3e86118b64	TCGA-EI-6917-01Z-00-DX1.ed5d8898-159f-48e5-b004-e390cb059944.svs	ece2980455fc69f2953c1fe8dce48e38	150416807	validated
53772800-a81b-4652-a891-6a9898de8283	TCGA-AA-3679-01Z-00-DX1.b3445f8e-b143-4f24-9edd-8abdcb6b139b.svs	f7e02f3bd3a45f6720937b18bb62a106	305678090	validated
544845fb-680d-45e5-996e-72f6b784dc66	TCGA-CM-4746-01Z-00-DX1.c83b9795-bf45-4100-9052-a7e485e0f770.svs	9216209adc32369e63dc5fb467c103d3	1064067427	validated
544b21ff-b531-4419-8036-78a512a860a1	TCGA-AA-A02E-01Z-00-DX1.04D47621-9DCF-437C-A4D6-44D17579FE6D.svs	e1424e459f3eeccd89fa86b3201d7ce8	638400086	validated
549d1942-3c26-4452-9fab-de95e0810f2a	TCGA-AG-3599-01Z-00-DX1.5cfa9ea3-683f-4994-b7e8-a7493914ac97.svs	278c938c06e05b693b317327f966c4f1	306283628	validated
54db090c-4c67-4cc8-b13d-4f1ba9d6a569	TCGA-AH-6644-01Z-00-DX1.382b842a-afd7-430b-8489-502c8ab88ee1.svs	d4ad01f646db84173e4326282ad7762f	110933867	validated
5584c8cc-e688-4d73-bdc4-f4fccae5e827	TCGA-CK-6747-01Z-00-DX1.7824596c-84db-4bee-b149-cd8f617c285f.svs	eaa823b97a83ca7c83f59f8fac836cbf	841386755	validated
55ac216d-98b8-4a15-8b90-5d8a7defa5e8	TCGA-AD-A5EJ-01Z-00-DX1.FA56CEAF-8B70-45EF-A2C9-8AA7BEB3D88A.svs	b33ab0cdb4e77b579bea764e9652e078	149648896	validated
565a064e-24e6-4981-b6d0-03e15fff255d	TCGA-AA-3846-01Z-00-DX1.d6233d91-4d33-424a-99c1-8173fbeb5090.svs	c0241857a29380768d8d9f0191c1d2a6	122294768	validated
567492c8-a39d-4a87-a569-b1a6537a1815	TCGA-AA-3514-01Z-00-DX1.9e135da2-436e-47e3-9dbf-b2f577677828.svs	7a58d1813b20484daf35343884176b93	291846830	validated
56a45464-59b0-490e-8dd5-d50248fa093f	TCGA-AA-A02O-01Z-00-DX1.CB9BE08B-D78B-46B3-8339-A3DADD24439F.svs	ca54f2686be4ce43def291d258273b47	1037851442	validated
56b51028-68fa-40ef-a01c-0cfbb1db3fa9	TCGA-AG-3909-01Z-00-DX1.adb4e65f-e23f-409c-8886-bbdcaa52d1d4.svs	b7257d9d9577ada4e8058ee1fe876776	227580396	validated
58415f5d-0768-4431-b363-75a7d47587c3	TCGA-4N-A93T-01Z-00-DX1.82E240B1-22C3-46E3-891F-0DCE35C43F8B.svs	109a3d07115cb19c1a6ee8eabd7bf3d6	938870973	validated
58425e34-a7c6-4d4a-8bc7-b76a3601e666	TCGA-CI-6622-01Z-00-DX1.58a0f078-4076-4c27-aabd-7a169ead5356.svs	abeb2a6ee44e221fef3238efe4c52d01	169872925	validated
5a3cd58b-f6ea-43fe-8a3d-1dcac76c3514	TCGA-AG-3608-01Z-00-DX1.aabf7424-6c66-489d-9715-8632d9a17cfc.svs	7a613114a69f207f355279a326bef205	202111610	validated
5a5f99a0-6a33-4a82-98fa-1e4928261ad0	TCGA-A6-A5ZU-01Z-00-DX1.8E7A136C-46C4-4233-A747-EBDC4F3227FB.svs	eb16f696d216e8e40b42ee670b8247f1	237676301	validated
5aa1b035-0a9e-4245-abba-2ad841f6955a	TCGA-AA-3548-01Z-00-DX1.41949ab5-79f2-4729-9d54-c0fca1daf124.svs	1d052698ba7dd7fbaef27d8c2327cb6d	343954138	validated
5ac05010-5a2d-4ebe-b59b-2ee93db00052	TCGA-AY-A8YK-01Z-00-DX1.89E3C546-0425-449B-A6FB-1C35168EA7EB.svs	407b2b5b464be11d7a334377ad4fab92	605800784	validated
5b00234f-0f49-4a9a-a039-167ab7826304	TCGA-EI-6881-01Z-00-DX1.5cfa2929-4374-4166-b110-39ab7d3de7cd.svs	4bbaefd2a27bb796e78f2517f2306194	82790723	validated
5b9bb533-3565-463b-9ff8-1f8fc81275ee	TCGA-A6-5656-01Z-00-DX1.8a8ebf52-8217-4288-8886-7eefa6cdfdca.svs	7f3bfb0ee6c0626bda3499caac08ce74	76721811	validated
5c164bc8-3b11-4746-99ad-059e5f8afd40	TCGA-D5-6930-01Z-00-DX1.fbf9468b-67c6-413d-a188-707ee2ab9b95.svs	b0ee3be839b5af8367fc00e0711643b5	141114419	validated
5cd6c499-12dd-49a4-8e5f-58e3923de9db	TCGA-CM-6680-01Z-00-DX1.68fe763e-d8f4-44ca-8604-4da4e57cee06.svs	6d89e93b5bf8d159fc3ce77c470954d6	989642281	validated
5d08e663-cee8-4f60-85a1-6b3f739008cb	TCGA-AA-3511-01Z-00-DX1.F66F89C7-147D-4EE9-A482-61C3033EF443.svs	a1db2d3099742e78e4185375fd0a9bd9	10442472	validated
5d1d696e-3a72-4de2-b4b2-a4d123146acd	TCGA-AA-A01Z-01Z-00-DX1.9724B55C-C5D9-4C8B-AA05-76C21BA1F046.svs	f33a19a6b24d3ad4f5f47c5d55a4db4d	1003283578	validated
5d70b9db-d0cd-4f4c-84bc-e79512b1855f	TCGA-CM-6170-01Z-00-DX1.aa9c41ea-3894-4524-a94c-f44c6c53c2d0.svs	0f0f89de8724389ef6c5a2cabc364a01	420368057	validated
5d8daafe-38a9-41ac-bcb0-551739fcfe7f	TCGA-AA-3489-01Z-00-DX1.AE299B70-B14C-4FFE-B1F9-38B2EB267FA9.svs	62e868ea8efcfa44b69a28ff99dae0fd	7610002	validated
5dc5877b-61cb-40ac-8953-208c5bfc8ba2	TCGA-AZ-4614-01Z-00-DX1.c1488dfe-528f-4dd4-b5f8-da81fbb4ec0b.svs	43097b5df3133fa17619900b5700c536	1021307135	validated
5e0ddcc7-23ba-414c-a655-494c7e0b6ee1	TCGA-DM-A285-01Z-00-DX1.219e2829-8ffd-4b51-adce-cfd48293191b.svs	b51a2ee42307d29da8268ad78dc84b5a	1513819103	validated
5e44cfd6-3da9-4a0a-a17c-3da1c7ea5358	TCGA-CM-6679-01Z-00-DX1.b3a899df-256a-4546-9428-a6dd2695b2cf.svs	16beeb35587cb5f21231fac99b1284a0	1037864379	validated
5f3f21c8-7c29-4971-8ec2-9ad116a11da2	TCGA-EI-6510-01Z-00-DX1.e1209172-b10e-4dca-a714-16960a498cf4.svs	7477e17e32bb280bb009a3c7e09d4d5a	572001841	validated
5f586d76-05de-458a-a62c-4989fa79ddcb	TCGA-AA-3982-01Z-00-DX1.2d2e4de6-5b8e-4fbb-a9a8-4fbb48b5492a.svs	51f40512c89b64c07714a924cacdc87d	315995056	validated
5fa14139-2603-4f30-a508-ec94432dc9e6	TCGA-AA-3667-01Z-00-DX1.28dc3612-1c43-4727-a134-698cc4315dc3.svs	ffa499c90d821cab321fd477c0eb7823	325517958	validated
602077cf-17ff-4f4a-9200-ec72849a2099	TCGA-AG-A026-01Z-00-DX1.865CB417-28D7-4687-A04B-13D4067D7F6E.svs	cf3bca4f4d207391c99f69dffa84cc90	656645186	validated
6139845a-9690-4872-b0df-f06242a61215	TCGA-A6-6648-01Z-00-DX1.88b9a490-0bed-43f3-bd74-1bf2810f6884.svs	1167c1ab100fae6a1fd34d947af2925f	92767481	validated
6143ac22-e90a-44fc-aefc-7ca42199a9e6	TCGA-AF-4110-01Z-00-DX1.cb8de1f0-0b38-4271-af5f-33655693e35e.svs	3d443cd14c037b0baff6388c60aca0d6	285367537	validated
61f59562-5534-4d40-82c3-46e34e6f7cea	TCGA-AF-6136-01Z-00-DX1.a0e22964-b7b4-43ba-bfa1-11c60f254eb3.svs	77f530a85705cd5d74fd03999796d7ac	240945135	validated
63a59d54-c39e-48d1-bbcb-91f26654e735	TCGA-EI-6514-01Z-00-DX1.d31b7dc9-3024-419e-a60d-53385e59369f.svs	90d173c0ff6529443413a11e2b6ce855	670254635	validated
6469207b-2361-4240-a61f-f7acf147b3c3	TCGA-A6-3808-01Z-00-DX1.2b5a7ba3-133c-48be-87c6-199c4af208a0.svs	58fbfd8d4a2f1e36f5fb2091c19acc5c	224700101	validated
646c7690-45c9-4d81-b3ae-763a38a0b217	TCGA-DM-A1DB-01Z-00-DX1.092D3ABD-7DFE-4193-B049-B3C3617706B0.svs	a0838e4f23b6734f837afb84169ff320	1919176771	validated
648755d6-712c-4132-8de5-8d5e6e489577	TCGA-CM-4751-01Z-00-DX1.F72E1883-5293-4351-A8DC-C4EA5D8F797C.svs	44d59f43726936df259062bdf960c735	741961715	validated
663e7800-1679-40a1-bf9b-be8086f2728c	TCGA-DY-A1DE-01Z-00-DX1.82002AC2-CC4A-4288-B74C-FBF5F61CDBE8.svs	2469c80cd896e4ad669cc96a7660eced	1002094003	validated
66567fed-c78f-4754-a2b2-dcdb8e27a424	TCGA-DC-6683-01Z-00-DX1.e1324f2d-db88-4416-adff-fffd9b361326.svs	9c6c0436e5f4ef094a3663d58b658d61	806388993	validated
666d1b00-5ea0-432e-8022-028c71e9795b	TCGA-CM-5864-01Z-00-DX1.2cb87875-6cae-4d8e-9c93-4a83941c0ca9.svs	0fc9cb4cd3a77e5e9f897643743b61bd	816045533	validated
66d1c413-7f67-45db-8b3f-586c945bf097	TCGA-F5-6465-01Z-00-DX1.e0c7afc7-1904-4dc4-8e8a-83b4290f445f.svs	f9b34e88dd47803e61db18ec1abc0121	462221053	validated
679f50ef-ebfe-49bf-ae59-6491ba3c78e2	TCGA-EI-6513-01Z-00-DX1.9d978c83-0ec2-46cc-8be5-9721b6c7cbd3.svs	53caaccbbd64c735661acb3b4a1369c8	1017763813	validated
687fe4df-2dae-4902-ab2a-45c0be6639f2	TCGA-AA-A01R-01Z-00-DX1.5D2BEC13-8F61-49D4-A96E-4C6C44BD5A38.svs	90f69f0d0d142e93d4f46d97daffbe57	1835252848	validated
691315d4-3e96-48bd-b05e-e686388fb5c8	TCGA-AA-A01Q-01Z-00-DX1.4432694B-F24B-4942-91FD-27DEF1D84921.svs	4b40b6cdfd06eb308541568e124b965a	2276985914	validated
694ebf4b-83ae-4770-97bf-af706ff9cbba	TCGA-AA-3713-01Z-00-DX1.8148ACEB-7C1E-4D29-B908-F3729657EA4F.svs	1fd21ff3faf4bd3ace2232a08095f708	8573530	validated
69af5193-4fea-4c3c-a638-ff7e0202a530	TCGA-AG-3598-01Z-00-DX1.033cee69-8540-4584-83f5-c08e37cc7170.svs	d274d4f8edc28f52ed0e669a4df6e39a	530975062	validated
69b4eafa-a83c-4e5a-8855-95de51585362	TCGA-AA-3688-01Z-00-DX1.642ce194-6dc0-4a96-aa79-674f48966df3.svs	d6ed143f3296241eaf54f182f4ba0403	306717586	validated
69c1137f-5645-4ffc-9108-7722f23803d7	TCGA-A6-6652-01Z-00-DX1.30916007-088e-48bd-abf8-519f34e2c37a.svs	3acf44c290dfda7a22009a0537298dac	93316571	validated
69fd3914-0ecf-41ff-ab63-aef858e06917	TCGA-AG-A00C-01Z-00-DX1.B0CCAC43-A39D-4C59-AFC6-003BF0958B45.svs	2c69f4b5b56cf186f640e53dbf605d59	832276316	validated
6a00516b-dbb2-4500-a75a-b4684b658a1d	TCGA-AA-3872-01Z-00-DX1.eb3732ee-40e3-4ff0-a42b-d6a85cfbab6a.svs	5b172bc6ec283084e50afc5d9ab14d98	186766650	validated
6a370104-bfed-46ed-b7d3-59545a416f79	TCGA-CM-6165-01Z-00-DX1.d59faefa-f647-4617-9dcf-4fd6ab45b4e6.svs	75d83aebd972e234163d6c80f8cbd11b	864212875	validated
